RESPOND_ID,EXAMIN_BEGIN_DE,UTILIIZA_MOBILE_APLCTN_MUSIC_PBLPRFR_K_IDOL_AT,UTILIIZA_MOBILE_APLCTN_GAME_AT,UTILIIZA_MOBILE_APLCTN_PHT_AT,UTILIIZA_MOBILE_APLCTN_BRDCST_VIDO_AT,UTILIIZA_MOBILE_APLCTN_CMC_WEBTOON_AT,UTILIIZA_MOBILE_APLCTN_SEARCH_PORTAL_AT,UTILIIZA_MOBILE_APLCTN_FNC_AT,UTILIIZA_MOBILE_APLCTN_ADVANTK_AT,UTILIIZA_MOBILE_APLCTN_TOUR_AT,UTILIIZA_MOBILE_APLCTN_FOOD_ORDER_AT,UTILIIZA_MOBILE_APLCTN_GBRSTRNT_RECOMEND_RESVE_AT,UTILIIZA_MOBILE_APLCTN_SHOPNG_AT,UTILIIZA_MOBILE_APLCTN_WRKOT_AT,UTILIIZA_MOBILE_APLCTN_EWALLET_AT,UTILIIZA_MOBILE_APLCTN_CLEAN_DCCS_AT,UTILIIZA_MOBILE_APLCTN_ESTT_AT,UTILIIZA_MOBILE_APLCTN_HSPTL_PHARM_MEDIC_SEARCH_AT,UTILIIZA_MOBILE_APLCTN_USEGT_AT,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,HSHLD_INCOME_DGREE_NM,OCCP_NM,ANSWRR_OC_AREA_NM
7522,20230501,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,F,30대,미혼 / 비혼,100만원 미만,무직,전남
7530,20230501,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,F,50대이상,기혼,800만원,전업주부,광주
7532,20230501,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,M,40대,미혼 / 비혼,300만원,판매/서비스직,광주
7533,20230501,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,M,30대,미혼 / 비혼,400만원,기능/숙련공,서울
7539,20230501,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,Y,M,50대이상,기혼,800만원,경영/관리직,경북
7549,20230501,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,M,50대이상,기혼,700만원,경영/관리직,부산
7581,20230501,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,F,50대이상,기혼,100만원,전업주부,대구
7587,20230501,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,모름,자영업,경기
7588,20230501,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,M,50대이상,미혼 / 비혼,300만원,기능/숙련공,대구
7596,20230501,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,F,40대,미혼 / 비혼,400만원,기타,서울
7606,20230501,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,M,50대이상,기혼,900만원,기술직,경남
7619,20230501,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,M,30대,기혼,700만원,자영업,경남
7642,20230501,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,모름,사무직,대구
7646,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,M,50대이상,기혼,600만원,사무직,서울
7648,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,700만원,사무직,서울
7663,20230501,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,M,50대이상,기혼,500만원,기술직,부산
7675,20230501,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,Y,F,20대,미혼 / 비혼,"1,000만원",대학생,전북
7680,20230501,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,400만원,대학생,서울
7695,20230501,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,F,30대,미혼 / 비혼,200만원,기술직,대구
7699,20230501,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,M,50대이상,미혼 / 비혼,100만원 미만,무직,서울
7701,20230501,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,F,40대,기혼,600만원,대학원생,전북
7712,20230501,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,모름,무직,경기
7718,20230501,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,400만원,사무직,서울
7747,20230501,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,F,20대,미혼 / 비혼,600만원,대학생,서울
7758,20230501,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,M,50대이상,기혼,700만원,사무직,충남
7771,20230501,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,400만원,무직,인천
7775,20230501,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,600만원,자영업,광주
7777,20230501,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,800만원,사무직,서울
7784,20230501,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,M,50대이상,기혼,"1,000만원 이상",기술직,서울
7802,20230501,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,300만원,자영업,경기
7812,20230501,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,40대,미혼 / 비혼,300만원,판매/서비스직,제주
7823,20230501,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,F,50대이상,"기타(이혼, 사별 등)",500만원,전문직,서울
7827,20230501,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,500만원,사무직,서울
7832,20230501,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,모름,"자유직 (예술가, 종교인 등)",서울
7859,20230501,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,M,50대이상,미혼 / 비혼,200만원,무직,경기
7863,20230501,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,M,50대이상,기혼,500만원,기능/숙련공,서울
7867,20230501,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,M,40대,미혼 / 비혼,500만원,전문직,전북
7870,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,F,50대이상,"기타(이혼, 사별 등)",800만원,사무직,경기
7881,20230501,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,M,50대이상,"기타(이혼, 사별 등)",300만원,사무직,부산
7887,20230501,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,M,20대,미혼 / 비혼,300만원,사무직,서울
7903,20230501,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,M,50대이상,기혼,700만원,사무직,경기
7917,20230501,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,N,M,50대이상,미혼 / 비혼,100만원,무직,부산
7937,20230501,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,F,50대이상,미혼 / 비혼,200만원,사무직,서울
7962,20230501,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,M,40대,기혼,400만원,사무직,부산
7965,20230501,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,M,30대,기혼,400만원,기능/숙련공,서울
7967,20230501,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,M,50대이상,미혼 / 비혼,200만원,무직,대구
7973,20230501,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,M,50대이상,기혼,700만원,판매/서비스직,인천
8007,20230501,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,10대,미혼 / 비혼,400만원,고등학생,대구
8013,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,F,50대이상,기혼,300만원,자영업,광주
8014,20230501,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,M,50대이상,미혼 / 비혼,600만원,기술직,대전
8016,20230501,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,M,40대,기혼,800만원,판매/서비스직,경기
8028,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,600만원,경영/관리직,경기
8042,20230501,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,M,50대이상,기혼,400만원,무직,서울
8065,20230501,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,F,40대,미혼 / 비혼,800만원,사무직,서울
8076,20230501,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,M,50대이상,기혼,500만원,경영/관리직,울산
8084,20230501,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,F,30대,기혼,300만원,기술직,경북
8111,20230501,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,F,50대이상,기혼,900만원,사무직,인천
8118,20230501,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,F,40대,미혼 / 비혼,모름,무직,대전
8137,20230501,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,M,40대,미혼 / 비혼,300만원,기술직,부산
8140,20230501,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,500만원,사무직,광주
8168,20230501,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,M,50대이상,기혼,400만원,자영업,서울
8183,20230501,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,Y,F,30대,기혼,500만원,사무직,경북
8189,20230501,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,M,50대이상,기혼,600만원,전문직,경기
8203,20230501,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,M,40대,미혼 / 비혼,500만원,사무직,부산
8225,20230501,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,100만원 미만,"자유직 (예술가, 종교인 등)",광주
8230,20230501,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,M,40대,기혼,400만원,사무직,전남
8235,20230501,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,F,40대,기혼,"1,000만원 이상",전업주부,서울
8246,20230501,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,M,30대,미혼 / 비혼,600만원,일반작업직,경기
8249,20230501,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,M,20대,미혼 / 비혼,"1,000만원 이상",자영업,서울
8286,20230501,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,30대,기혼,600만원,사무직,경북
8312,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,F,30대,미혼 / 비혼,300만원,사무직,부산
8338,20230501,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,300만원,사무직,울산
8342,20230501,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,600만원,사무직,충남
8346,20230501,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,F,50대이상,"기타(이혼, 사별 등)",100만원 미만,무직,부산
8363,20230501,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,400만원,기능/숙련공,전남
8364,20230501,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,200만원,기타,전남
8369,20230501,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,M,40대,기혼,600만원,사무직,서울
8375,20230501,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,M,40대,기혼,800만원,전문직,전북
8378,20230501,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,M,40대,미혼 / 비혼,300만원,판매/서비스직,경기
8386,20230501,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,M,50대이상,기혼,300만원,자영업,서울
8397,20230501,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,M,40대,기혼,300만원,기술직,경남
8409,20230501,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,F,50대이상,기혼,500만원,전업주부,서울
8411,20230501,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,F,30대,미혼 / 비혼,300만원,기술직,경기
8428,20230501,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,F,30대,미혼 / 비혼,400만원,무직,경남
8439,20230501,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,F,30대,미혼 / 비혼,300만원,전문직,서울
8441,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,F,50대이상,"기타(이혼, 사별 등)",100만원 미만,무직,서울
8459,20230501,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,F,40대,미혼 / 비혼,200만원,무직,경남
8471,20230501,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,F,20대,미혼 / 비혼,100만원 미만,무직,인천
8478,20230501,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,F,40대,미혼 / 비혼,100만원 미만,무직,경기
8479,20230501,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,400만원,기능/숙련공,경기
8524,20230501,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,F,40대,미혼 / 비혼,400만원,사무직,서울
8532,20230501,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,40대,미혼 / 비혼,200만원,사무직,서울
8553,20230501,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,F,20대,미혼 / 비혼,500만원,대학생,강원
8562,20230501,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,F,20대,미혼 / 비혼,200만원,사무직,서울
8595,20230501,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,M,40대,미혼 / 비혼,400만원,판매/서비스직,서울
8598,20230501,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,F,30대,미혼 / 비혼,모름,판매/서비스직,인천
8616,20230501,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,M,30대,기혼,400만원,판매/서비스직,경기
8658,20230501,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,M,40대,기혼,500만원,전문직,서울
8659,20230501,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,F,20대,미혼 / 비혼,100만원 미만,대학생,부산
8661,20230501,N,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,M,50대이상,미혼 / 비혼,200만원,기능/숙련공,경기
8662,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,800만원,기능/숙련공,경기
8669,20230501,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,900만원,기술직,서울
8670,20230501,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,20대,미혼 / 비혼,400만원,사무직,서울
8672,20230501,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,500만원,자영업,서울
8709,20230501,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,M,30대,미혼 / 비혼,300만원,기술직,대구
8726,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,40대,미혼 / 비혼,100만원 미만,무직,경북
8729,20230501,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,M,30대,미혼 / 비혼,100만원,대학원생,서울
8730,20230501,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,F,30대,기혼,500만원,사무직,경기
8739,20230501,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,400만원,사무직,경남
8742,20230501,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,M,30대,기혼,500만원,사무직,경남
8743,20230501,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,F,30대,미혼 / 비혼,모름,일반작업직,경기
8751,20230501,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,F,50대이상,기혼,500만원,판매/서비스직,전북
8764,20230501,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,300만원,기술직,경기
8784,20230501,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,F,20대,미혼 / 비혼,500만원,기술직,서울
8787,20230501,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,F,40대,미혼 / 비혼,600만원,경영/관리직,광주
8794,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,400만원,기술직,대전
8803,20230501,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,M,40대,기혼,"1,000만원 이상",기술직,경기
8811,20230501,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,M,30대,미혼 / 비혼,300만원,무직,광주
8815,20230501,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,M,50대이상,기혼,300만원,무직,인천
8826,20230501,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,100만원 미만,판매/서비스직,서울
8838,20230501,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,M,30대,미혼 / 비혼,200만원,판매/서비스직,경남
8863,20230501,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,M,30대,기혼,700만원,사무직,전남
8897,20230501,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,F,20대,미혼 / 비혼,500만원,판매/서비스직,서울
8970,20230501,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,Y,N,F,50대이상,기혼,500만원,대학원생,강원
8976,20230501,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,200만원,"자유직 (예술가, 종교인 등)",경북
8982,20230501,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,500만원,기술직,경남
8986,20230501,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,500만원,경영/관리직,경남
8987,20230501,Y,N,Y,Y,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,M,50대이상,기혼,600만원,사무직,충북
8997,20230501,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,500만원,자영업,제주
9008,20230501,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,200만원,전문직,전북
9024,20230501,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,M,50대이상,기혼,700만원,기타,대구
9031,20230501,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,200만원,사무직,전남
9044,20230501,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,F,40대,미혼 / 비혼,300만원,기술직,인천
9056,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,F,50대이상,기혼,700만원,자영업,서울
9086,20230501,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,M,50대이상,기혼,500만원,사무직,경기
9093,20230501,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,M,40대,미혼 / 비혼,300만원,기타,전북
9096,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,M,50대이상,기혼,700만원,사무직,충북
9098,20230501,N,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,M,30대,미혼 / 비혼,600만원,사무직,충남
9116,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,100만원,기타,경기
9126,20230501,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,800만원,자영업,인천
9161,20230501,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,F,20대,미혼 / 비혼,500만원,무직,충남
9190,20230501,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,100만원 미만,무직,부산
9204,20230501,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,M,50대이상,기혼,200만원,기타,전남
9209,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,F,30대,기혼,900만원,전문직,충남
9234,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,미혼 / 비혼,100만원 미만,자영업,서울
9236,20230501,N,Y,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,M,40대,미혼 / 비혼,100만원 미만,무직,제주
9246,20230501,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,500만원,사무직,서울
9277,20230501,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,50대이상,"기타(이혼, 사별 등)",200만원,판매/서비스직,강원
9333,20230501,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,F,40대,미혼 / 비혼,500만원,"자유직 (예술가, 종교인 등)",서울
9334,20230501,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,F,40대,기혼,500만원,판매/서비스직,부산
9343,20230501,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,300만원,일반작업직,서울
9359,20230501,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,F,50대이상,기혼,"1,000만원 이상",일반작업직,경기
9364,20230501,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,400만원,사무직,광주
9368,20230501,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,모름,대학생,서울
9373,20230501,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,200만원,대학생,서울
9382,20230501,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,M,50대이상,기혼,"1,000만원 이상",무직,경북
9393,20230501,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,M,20대,미혼 / 비혼,모름,대학생,서울
9408,20230501,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,100만원 미만,대학생,전북
9434,20230501,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,F,30대,미혼 / 비혼,200만원,기타,서울
9455,20230501,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,500만원,사무직,서울
9472,20230501,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,800만원,재수/입시/유학 준비,대전
9476,20230501,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,F,20대,미혼 / 비혼,100만원 미만,무직,대구
9507,20230501,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,M,30대,기혼,500만원,무직,서울
9520,20230501,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,F,20대,미혼 / 비혼,400만원,대학생,강원
9553,20230501,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,M,30대,미혼 / 비혼,400만원,사무직,서울
9563,20230501,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,M,20대,미혼 / 비혼,300만원,사무직,서울
9568,20230501,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,500만원,사무직,경기
9575,20230501,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,M,30대,미혼 / 비혼,모름,무직,서울
9577,20230501,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,F,50대이상,"기타(이혼, 사별 등)",500만원,일반작업직,경기
9578,20230501,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,200만원,사무직,서울
9616,20230501,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,F,40대,기혼,"1,000만원 이상","자유직 (예술가, 종교인 등)",서울
9619,20230501,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,F,40대,기혼,600만원,기술직,경남
9650,20230501,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,M,40대,"기타(이혼, 사별 등)",300만원,자영업,경기
9661,20230501,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,M,50대이상,기혼,800만원,기능/숙련공,대구
9667,20230501,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,M,50대이상,기혼,600만원,기술직,대구
9668,20230501,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대이상,기혼,400만원,"자유직 (예술가, 종교인 등)",인천
9669,20230501,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,F,30대,기혼,800만원,기술직,대구
9673,20230501,Y,N,Y,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,M,50대이상,기혼,400만원,전문직,부산
9684,20230501,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대이상,"기타(이혼, 사별 등)",모름,기타,전남
